Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
 World,Lebanon,2021,Exports & Imports,3938.0,3157,85.29,67.99,,13945540.67,3716605.93,0.02,0.06,5.4,3.34,75627,25.2,66.22,0.33,8.25,577.11,0,161165.15,2515617.83,1163102.89,9.5,8.94,1027545,68.08,24.21,6.97,97.84,3000.0,0,1087078.11,3678720.72,0.0,26.0
 World,Liberia,2021,Exports & Imports,3042.0,801,65.89,17.25,,16531073.97,1822411.21,0.01,0.08,4.78,0.29,5384,19.11,79.77,0.46,0.65,754.3,0,475.26,397701.53,2037287.76,9.24,3.76,389800,65.59,25.38,52.82,600.91,3000.0,0,380245.02,2434989.29,0.0,47.0
 World,Libya,2021,Exports & Imports,3490.0,815,75.59,17.55,,17470403.46,32904983.4,0.15,0.08,6.06,0.31,5645,59.2,30.86,2.41,7.53,265.0,0,593.6,48687338.9,3770651.03,8.96,2.33,293142,67.3,24.83,42.2,366.59,2605.51,0,47111166.76,52457989.93,0.0,38.0
 World,St. Lucia,2021,Exports & Imports,2170.0,1093,47.0,23.54,,1522467.86,67926.32,0.0,0.01,1.78,2.58,6349,10.19,88.16,0.02,1.64,474.84,0,3824.57,1109056.57,1950797.34,10.06,3.22,424333,67.38,22.83,51.46,602.68,3000.0,0,1455219.22,3059853.91,0.0,31.0
 World,Latin America & Caribbean,2021,Exports & Imports,,4566,,98.34,,1185687644.0,1314207893.0,5.98,5.47,3.83,6.72,1717021,30.19,63.13,0.62,6.06,3000.0,0,230468985.5,1341926565.0,6807171.74,8.77,9.34,1509501,67.97,25.91,0.39,5.0,3000.0,0,421596336.2,1348732104.0,1632.05,1554.0
 World,Sri Lanka,2021,Exports & Imports,4081.0,3183,88.39,68.55,,19327169.83,13197476.17,0.06,0.09,4.45,7.44,109258,30.91,60.31,1.22,7.56,1412.4,0,1644835.35,15376210.42,438291.5,9.36,12.38,1107826,69.28,23.87,5.15,64.33,3000.0,0,4650138.85,15814501.91,0.0,37.0
 World,Lesotho,2021,Exports & Imports,3546.0,1123,76.8,24.19,,1596780.06,1074476.52,0.0,0.01,1.18,2.42,5719,11.91,87.27,0.0,0.82,131.99,0,0.0,1087413.43,151946.39,9.55,10.27,441747,70.23,23.78,59.84,402.45,1685.2,0,80309.58,1239359.82,0.0,45.0
 World,Lithuania,2021,Exports & Imports,4420.0,4336,95.73,93.39,,40880789.21,33721356.42,0.15,0.19,4.45,5.18,89183,38.22,57.34,0.37,4.07,1560.58,0,1112583.3,10701256.66,495999.84,8.7,8.95,1184741,68.92,24.9,6.09,75.99,3000.0,0,2232590.69,11197256.5,0.0,52.0
 World,Luxembourg,2021,Exports & Imports,4294.0,4172,93.0,89.86,,29527535.95,19247090.78,0.09,0.14,4.44,3.15,44388,40.03,58.52,0.24,1.21,513.0,0,50700.98,3759441.79,138348.28,9.0,5.93,922040,68.13,24.91,11.05,133.48,3000.0,0,441782.63,3897790.06,0.0,52.0
 World,Latvia,2021,Exports & Imports,4381.0,4261,94.89,91.77,,26003272.18,17377300.13,0.08,0.12,4.61,5.12,59045,35.66,59.82,0.27,4.25,1685.2,0,280382.09,3758343.0,531343.01,8.82,8.51,1017321,69.4,24.46,8.46,97.24,3000.0,0,1060944.35,4289686.01,0.0,52.0
 World,Macao,2021,Exports & Imports,3176.0,1731,68.79,37.28,,14482825.05,1663059.39,0.01,0.07,5.35,5.44,26516,60.71,32.07,0.51,6.71,754.3,0,67753.46,1468818.64,199533.25,9.84,10.64,640040,70.06,22.59,14.0,163.26,2605.51,0,350733.35,1668351.89,0.0,2.0
 World,Morocco,2021,Exports & Imports,4250.0,3364,92.05,72.45,,51677148.04,38654628.47,0.18,0.24,3.9,4.61,133120,23.13,72.16,0.11,4.61,1412.4,0,1399931.96,55100826.87,1464759.48,8.98,10.43,1142039,69.1,24.72,4.3,48.78,3000.0,0,13732078.05,56565586.35,0.0,30.0
 World,Moldova,2021,Exports & Imports,3872.0,2140,83.86,46.09,,7397628.27,3914335.96,0.02,0.03,1.08,2.43,58704,9.56,82.6,0.12,7.72,380.26,0,285586.11,5105978.36,931712.25,9.48,11.1,761359,68.08,23.98,7.57,95.46,3000.0,0,1147295.64,6037690.61,0.0,28.0
 World,Madagascar,2021,Exports & Imports,3404.0,1693,73.73,36.46,,3568390.81,3319655.12,0.02,0.02,1.94,2.78,33113,16.47,80.95,0.02,2.56,754.3,0,89114.75,3849495.51,448951.06,10.11,9.78,612272,69.96,22.22,12.43,132.09,3000.0,0,471379.98,4298446.57,0.0,58.0
 World,Maldives,2021,Exports & Imports,3513.0,876,76.09,18.87,,2502038.35,275485.54,0.0,0.01,6.4,9.67,6981,53.9,35.88,1.13,9.08,274.5,0,37.44,304909.4,23411.48,9.57,11.04,325334,68.41,24.28,42.11,298.9,2605.51,0,6045.28,328320.88,0.0,26.0
 World,Middle East & North Africa,2021,Exports & Imports,,4576,,98.56,,990349622.1,1107835860.0,5.04,4.57,4.61,2.16,1459155,38.68,55.35,0.75,5.21,1619.7,0,71016380.7,1107336848.0,1113547.37,8.56,4.33,1506256,67.98,25.91,0.45,5.86,3000.0,0,571794496.1,1108450395.0,0.0,623.0
 World,Mexico,2021,Exports & Imports,4459.0,4279,96.58,92.16,,465684914.5,529608149.9,2.41,2.15,3.12,4.74,297642,26.65,69.68,0.7,2.97,1412.4,0,121362872.9,514471720.1,15550729.74,8.54,8.68,1412214,68.27,25.72,2.06,26.45,3000.0,0,211846228.1,530022449.9,0.0,71.0
 World,Marshall Islands,2021,Exports & Imports,2308.0,518,49.99,11.16,,14359344.53,1679736.06,0.01,0.07,6.72,0.96,2913,59.05,27.6,0.0,13.35,653.79,0,0.0,2231519.0,34549.59,9.38,4.31,189888,65.57,24.37,65.5,590.18,2435.63,0,198157.2,2266068.59,0.0,13.0
 World,North Macedonia,2021,Exports & Imports,3914.0,2589,84.77,55.76,,10535396.21,9270161.16,0.04,0.05,1.08,1.61,81624,8.55,82.76,0.12,8.57,817.51,0,223717.11,13535215.83,2814198.2,9.19,7.21,906031,68.74,24.19,6.31,72.15,3000.0,0,1667085.24,16349414.03,0.0,24.0
 World,Mali,2021,Exports & Imports,3176.0,1458,68.79,31.4,,5740292.28,9458213.67,0.04,0.03,2.36,0.08,13497,13.28,86.37,0.21,0.15,110.72,0,282.19,264575.11,9175650.97,9.33,4.28,509002,69.21,25.16,25.41,186.83,3000.0,0,9122462.25,9440226.08,0.0,47.0
 World,Malta,2021,Exports & Imports,4228.0,3482,91.57,74.99,,21308761.95,5505329.63,0.03,0.1,3.95,2.13,24791,39.05,59.95,0.22,0.77,282.8,0,45679.4,2527522.1,115609.38,9.06,4.46,670209,69.53,24.36,14.11,150.96,3000.0,0,1041243.37,2643131.48,0.0,53.0
 World,Myanmar,2021,Exports & Imports,3911.0,2105,84.71,45.34,,23369177.88,20790698.42,0.09,0.11,2.11,4.59,55863,18.99,78.08,0.05,2.88,1319.22,0,148290.38,15227420.91,8267856.53,9.55,10.44,757360,69.94,23.32,7.03,84.4,3000.0,0,2943336.64,23495277.45,0.0,57.0
 World,Mongolia,2021,Exports & Imports,3351.0,1182,72.58,25.46,,6190679.85,8296164.08,0.04,0.03,5.11,1.0,13109,26.36,64.86,2.24,6.54,754.3,0,5388.83,3047454.62,5233350.19,9.48,3.32,413548,69.8,24.03,26.46,168.41,1821.06,0,3550560.26,8280804.81,0.0,18.0
 World,Northern Mariana Islands,2021,Exports & Imports,916.0,182,19.84,3.92,,65057.61,3431.67,0.0,0.0,6.25,1.31,1507,67.29,31.92,0.0,0.8,754.3,0,0.0,1651.56,1869.84,8.15,3.58,86402,67.11,28.86,68.88,162.31,966.66,0,168.66,3521.4,0.0,3.0
 World,Montenegro,2021,Exports & Imports,3611.0,1538,78.21,33.13,,3032551.74,710508.05,0.0,0.01,1.56,1.04,24508,7.45,80.95,0.12,11.48,1319.22,0,18310.2,249287.52,679634.0,9.14,5.52,598940,68.14,24.72,16.65,157.81,3000.0,0,171966.06,928921.52,0.0,20.0
 World,Mozambique,2021,Exports & Imports,3923.0,1682,84.97,36.23,,17363905.56,7350848.41,0.03,0.08,4.76,1.71,13382,16.04,80.13,0.05,3.78,1246.03,0,103.8,4622319.7,3637200.53,9.03,6.19,625584,68.25,25.7,20.92,261.73,3000.0,0,3110627.53,8259520.22,0.0,51.0
 World,Mauritania,2021,Exports & Imports,3059.0,989,66.26,21.3,,3706261.58,4145523.82,0.02,0.02,6.94,0.78,9999,21.41,77.88,0.2,0.51,156.0,0,185.95,746807.12,3438990.95,9.52,4.29,409414,70.32,23.56,27.21,223.73,2605.51,0,710425.43,4185798.07,0.0,31.0
 World,Montserrat,2021,Exports & Imports,737.0,283,15.96,6.1,,18981.84,14574.21,0.0,0.0,4.05,2.37,1690,43.79,53.85,0.0,2.37,70.0,0,0.0,3168.17,14412.84,7.7,5.36,119169,69.16,27.94,39.94,164.79,754.3,0,1922.88,17581.01,0.0,30.0
 World,Mauritius,2021,Exports & Imports,3779.0,2791,81.85,60.11,,4354908.06,2332920.71,0.01,0.02,2.33,4.53,42100,16.83,79.86,0.06,3.25,754.3,0,200040.19,2221522.45,432811.64,8.94,15.44,906926,69.35,24.35,10.53,125.16,3000.0,0,547630.72,2654334.09,0.0,46.0
 World,Malawi,2021,Exports & Imports,3294.0,971,71.34,20.91,,1668114.81,1007656.53,0.0,0.01,2.85,6.47,7115,14.28,84.31,0.1,1.31,1246.03,0,15487.16,1021770.19,127979.49,10.01,24.62,358452,66.74,26.16,36.06,321.7,3000.0,0,780374.79,1149749.68,0.0,56.0
 World,Malaysia,2021,Exports & Imports,4466.0,4323,96.73,93.11,,255779092.4,418509490.6,1.9,1.18,3.69,2.72,277134,48.24,48.4,0.7,2.66,842.89,0,10378363.83,398691077.8,18657367.61,8.52,4.73,1424418,68.25,25.77,2.29,28.45,3000.0,0,141857454.1,417348445.4,0.0,46.0
 World,North America,2021,Exports & Imports,,4630,,99.72,,3310231677.0,2224367074.0,10.12,15.26,6.45,4.62,1148257,50.54,45.12,0.42,3.93,3000.0,0,333553671.6,2070001692.0,2537640.73,8.92,6.3,1533184,67.86,26.03,0.59,7.56,3000.0,0,642859847.2,2072515641.0,23691.96,55.0
 World,Namibia,2021,Exports & Imports,3988.0,2567,86.38,55.29,,6657713.36,4642855.3,0.02,0.03,5.28,4.13,25889,19.23,79.26,0.01,1.5,1684.22,0,43012.77,4087645.58,908912.22,9.3,7.27,952893,67.79,24.64,20.02,258.63,3000.0,0,1105795.36,4996557.81,0.0,28.0
 World,New Caledonia,2021,Exports & Imports,3230.0,902,69.96,19.43,,2258983.69,2057908.86,0.01,0.01,3.09,0.91,8694,17.97,81.78,0.03,0.22,414.38,0,442.22,1389803.95,699348.45,8.57,3.05,357578,68.03,25.8,24.7,228.82,3000.0,0,11251.49,2089152.4,0.0,6.0
 World,Niger,2021,Exports & Imports,2637.0,1386,57.12,29.85,,2035380.07,3649741.44,0.02,0.01,2.6,2.33,12541,16.08,82.0,0.2,1.73,630.0,0,84.25,640061.13,3224529.24,9.29,4.55,518779,67.6,24.32,30.26,304.19,3000.0,0,3102248.81,3864590.38,0.0,47.0
 World,Norfolk Island,2021,Exports & Imports,812.0,187,17.59,4.03,,35976.51,2313.65,0.0,0.0,6.98,4.14,471,58.39,37.37,1.27,2.97,35.0,0,2.54,2115.35,753.81,8.32,5.68,58826,69.4,26.25,172.4,370.49,582.75,0,132.82,2869.16,0.0,5.0
 World,Nigeria,2021,Exports & Imports,4071.0,3302,88.17,71.12,,58148162.04,53865943.13,0.25,0.27,4.05,0.92,54867,37.3,53.81,1.76,7.13,1412.4,0,156259.61,71379584.04,995654.9,9.13,2.61,1081531,68.68,24.67,10.23,120.97,3000.0,0,57858743.86,72375238.94,0.0,37.0
 World,Nicaragua,2021,Exports & Imports,3359.0,1979,72.75,42.62,,7331999.69,7791671.83,0.04,0.03,2.22,8.84,27327,14.94,79.04,0.73,5.29,1412.4,0,451778.11,5961520.61,1427236.32,9.98,18.53,726336,68.7,23.41,16.28,193.25,3000.0,0,1864847.31,7388756.94,0.0,37.0
 World,Niue,2021,Exports & Imports,1050.0,226,22.74,4.87,,38144.38,6306.08,0.0,0.0,3.93,0.76,1542,25.68,73.61,0.0,0.71,45.0,0,0.0,1015.54,4819.68,8.02,4.77,100231,69.79,24.31,40.01,343.45,1627.9,0,332.98,5835.23,0.0,26.0
 World,Netherlands,2021,Exports & Imports,4550.0,4576,98.55,98.56,,702085660.2,592695172.4,2.7,3.24,5.68,6.49,292167,44.74,52.58,0.27,2.41,3000.0,0,24487155.35,155609436.6,1678287.46,8.72,8.79,1488852,67.93,25.85,2.29,29.41,3000.0,0,36230738.74,157287724.1,0.0,52.0
 World,Norway,2021,Exports & Imports,4444.0,4042,96.25,87.06,,89923932.11,145044191.4,0.66,0.41,2.87,1.17,211120,19.78,73.69,0.91,5.62,1560.58,0,1471168.19,142603169.7,46519908.01,8.54,4.26,1362444,67.94,25.88,2.84,37.07,3000.0,0,72509072.5,189123077.7,0.0,35.0
 World,Nepal,2021,Exports & Imports,4053.0,1584,87.78,34.12,,13150285.93,1653725.01,0.01,0.06,1.86,0.82,28718,15.95,83.3,0.06,0.69,800.3,0,13067.54,568985.0,1125211.66,9.93,13.17,565883,70.09,22.68,11.66,130.84,3000.0,0,106852.2,1694196.66,0.0,43.0
 World,Nauru,2021,Exports & Imports,1354.0,476,29.33,10.25,,109218.8,211627.67,0.0,0.0,5.25,3.65,3442,71.35,26.18,1.07,1.39,274.5,0,14.87,134938.78,1678.35,7.99,8.11,182546,71.45,25.87,34.72,106.94,754.3,0,5039.65,136617.13,0.0,14.0
 World,New Zealand,2021,Exports & Imports,4301.0,3815,93.16,82.17,,43434004.9,46576036.54,0.21,0.2,5.48,18.07,155637,47.33,41.17,0.95,10.55,3000.0,0,7670864.79,41991030.78,1133698.67,8.96,21.28,1312575,68.1,25.27,3.83,52.1,3000.0,0,9683048.17,43124729.45,0.0,32.0
 World,"Other Asia, nes",2021,Exports & Imports,4425.0,4350,95.84,93.69,,353374894.9,684121146.5,3.11,1.63,5.96,2.39,396162,65.8,30.23,0.55,3.43,1412.4,0,189195331.4,673675893.9,1048515.81,8.41,3.51,1434402,68.5,25.79,1.54,19.15,3000.0,0,246283918.7,674724409.7,0.0,
 World,Oman,2021,Exports & Imports,4171.0,2646,90.34,56.99,,30928649.55,60905116.11,0.28,0.14,5.53,1.94,34643,56.52,40.43,0.95,2.1,754.3,0,113794.5,53490179.09,553160.94,9.14,3.25,870875,68.15,25.16,13.66,154.75,3000.0,0,27670717.33,54043340.03,0.0,27.0
 World,Pakistan,2021,Exports & Imports,4172.0,3523,90.36,75.88,,67673935.35,30086947.04,0.14,0.31,4.58,8.56,142026,33.43,59.27,0.8,6.51,1412.4,0,3640868.5,36349720.17,1247571.52,9.09,14.7,1164664,68.67,24.69,3.96,50.5,3000.0,0,9655496.33,37597291.69,0.0,35.0
 World,Panama,2021,Exports & Imports,3904.0,3208,84.56,69.09,,45667295.55,7502624.85,0.03,0.21,5.64,3.06,63476,36.46,61.24,0.2,2.1,611.5,0,161268.89,7434454.63,650071.23,8.8,6.64,1103697,69.1,25.01,8.37,94.02,3000.0,0,771886.03,8084253.9,271.95,51.0
 World,Pitcairn,2021,Exports & Imports,127.0,225,2.75,4.85,,4179.97,6661.93,0.0,0.0,7.35,9.33,2117,45.91,18.85,6.09,29.15,294.12,0,2555.1,9014.72,2646.86,9.23,11.49,113725,64.31,22.74,94.24,601.04,3000.0,0,5115.16,11661.58,0.0,9.0
 World,Peru,2021,Exports & Imports,4121.0,3416,89.26,73.57,,46504711.41,65129360.55,0.3,0.21,1.93,2.02,98438,15.85,77.98,0.31,5.86,1685.2,0,2925754.63,53292246.3,16494247.78,8.92,6.27,1166376,69.06,24.62,5.61,69.29,3000.0,0,16123579.68,69786494.07,0.0,64.0
 World,Philippines,2021,Exports & Imports,4332.0,3457,93.83,74.46,,151436127.9,108780782.9,0.5,0.7,3.06,1.88,173835,20.99,73.52,1.0,4.5,1412.4,0,3421128.78,100727053.4,8872326.31,9.03,4.83,1182701,68.63,24.83,3.13,41.3,3000.0,0,33300002.5,109599378.7,1.0,49.0
 World,Palau,2021,Exports & Imports,1356.0,112,29.37,2.41,,125351.64,5688.55,0.0,0.0,4.96,0.66,577,69.67,28.94,0.52,0.87,29.8,0,0.51,3545.75,2639.2,8.31,4.47,40483,66.09,29.41,73.48,242.46,1139.0,0,3350.8,6184.94,0.0,6.0
 World,Papua New Guinea,2021,Exports & Imports,3244.0,898,70.26,19.34,,4263491.16,11976614.31,0.05,0.02,4.14,1.34,8146,26.23,71.99,0.02,1.76,754.3,0,6.03,12305538.46,460827.66,8.57,4.65,363789,66.63,26.93,39.91,247.78,3000.0,0,2337740.8,12766366.12,0.0,22.0
 World,Poland,2021,Exports & Imports,4513.0,4532,97.75,97.61,,346636347.0,296734170.7,1.35,1.6,4.39,6.4,217595,40.97,55.9,0.26,2.88,1685.2,0,9333697.52,67869681.73,1039766.77,8.64,9.55,1408298,68.08,25.58,2.94,38.08,3000.0,0,20421073.76,68909448.51,0.0,53.0
 World,"Korea, Dem. Rep.",2021,Exports & Imports,641.0,1345,13.88,28.97,,653470.41,256687.46,0.0,0.0,8.01,6.29,9709,73.83,24.4,0.55,1.23,82.5,0,375.44,193295.04,31736.46,8.01,6.14,428179,70.16,26.45,28.39,121.08,3000.0,0,39985.39,225031.5,0.0,18.0
 World,Portugal,2021,Exports & Imports,4493.0,4489,97.31,96.68,,94002771.59,74095457.19,0.34,0.43,6.48,6.56,154324,45.25,51.32,0.26,3.16,1685.2,0,1932980.99,25048216.6,819348.99,8.75,9.55,1399371,68.31,25.29,4.05,54.04,3000.0,0,5875639.72,25867565.59,0.0,52.0
 World,Paraguay,2021,Exports & Imports,3654.0,1431,79.14,30.82,,10898758.32,10947610.61,0.05,0.05,4.42,39.77,20650,41.35,43.59,1.32,13.74,754.3,0,176293.91,9215416.76,2122828.97,10.04,17.06,560845,67.33,23.93,15.67,221.59,3000.0,0,2276655.76,11338245.73,0.0,72.0
 World,Occ.Pal.Terr,2021,Exports & Imports,2109.0,446,45.68,9.61,,1538339.77,184129.48,0.0,0.01,2.42,3.16,4075,11.07,85.96,0.1,2.87,150.0,0,94.9,109602.0,13503.55,12.05,13.17,171581,65.74,19.26,50.5,580.83,2605.51,0,4543.97,123105.55,0.0,21.0
 World,French Polynesia,2021,Exports & Imports,3084.0,793,66.8,17.08,,1620477.75,177485.83,0.0,0.01,2.71,1.95,9373,8.6,87.86,0.07,3.47,754.3,0,239.78,110164.22,93825.88,9.12,8.52,356462,67.0,25.28,27.69,266.12,1627.9,0,14693.69,203990.1,0.0,7.0
 World,Qatar,2021,Exports & Imports,4146.0,3041,89.8,65.5,,30900476.61,83506230.84,0.38,0.14,4.52,1.5,48797,60.38,37.1,0.77,1.75,754.3,0,25676.64,79250837.6,505772.86,8.86,2.78,1040199,68.97,24.86,10.98,120.54,3000.0,0,17721619.1,79756610.46,0.0,26.0
 World,Romania,2021,Exports & Imports,4491.0,4354,97.27,93.78,,108689997.2,87878675.38,0.4,0.5,3.62,5.22,116867,36.43,60.67,0.27,2.63,1560.58,0,2406864.42,24070362.41,1206520.04,8.91,8.99,1196683,68.33,25.0,4.97,63.34,3000.0,0,6127101.57,25276882.45,0.0,60.0
 World,Russian Federation,2021,Exports & Imports,4484.0,4477,97.12,96.42,,265518732.9,497512260.5,2.26,1.22,3.65,1.86,306550,52.68,41.32,0.8,5.2,1246.03,0,6446364.94,574627965.0,8035038.8,8.55,4.15,1484274,68.01,25.84,2.15,27.63,3000.0,0,254714045.1,582663003.8,0.0,14.0
 World,Rwanda,2021,Exports & Imports,3143.0,1170,68.07,25.2,,2140106.7,778740.93,0.0,0.01,2.92,3.74,7476,13.96,84.3,0.68,1.06,754.3,0,766.41,262810.36,455075.18,10.1,6.91,382191,67.04,24.02,36.08,420.75,2593.7,0,408746.26,717885.55,0.0,48.0
 World,South Asia,2021,Exports & Imports,,4569,,98.41,,647441821.3,479243560.3,2.18,2.99,4.9,5.87,976207,41.04,54.02,0.52,4.42,1685.2,0,38617197.15,522028645.6,1414357.77,8.5,9.96,1508412,67.95,26.01,0.68,8.65,3000.0,0,87285643.8,523443003.3,0.05,334.0
 World,Saudi Arabia,2021,Exports & Imports,4382.0,3636,94.91,78.31,,146086205.8,255974967.8,1.17,0.67,5.14,1.58,100768,57.14,35.98,1.11,5.78,754.3,0,1639414.24,242780368.2,1723629.02,8.71,3.16,1210390,67.98,25.49,5.71,72.75,3000.0,0,165545558.7,244503997.2,0.0,27.0
 World,Senegal,2021,Exports & Imports,3742.0,2165,81.05,46.63,,14400383.81,3684286.54,0.02,0.07,1.59,1.61,29073,12.16,87.49,0.09,0.26,754.3,0,1106335.27,4553320.42,538484.64,9.34,8.58,857987,68.31,24.37,16.96,199.15,3000.0,0,1453841.27,5091805.06,0.0,47.0
 World,"Serbia, FR(Serbia/Montenegro)",2021,Exports & Imports,4305.0,3788,93.24,81.59,,32469089.32,26135491.33,0.12,0.15,5.76,6.96,183273,64.59,22.52,1.28,11.61,817.51,0,4119687.53,37730932.96,3526933.7,8.81,9.29,1260185,67.9,25.31,3.22,43.46,3000.0,0,9999035.05,41257866.65,0.0,
 World,Singapore,2021,Exports & Imports,4446.0,4309,96.3,92.81,,336236886.1,297509292.6,1.35,1.55,3.03,1.69,264088,22.9,74.57,0.62,1.91,1319.22,0,20359191.15,284542550.8,9706446.85,8.5,4.17,1432892,68.29,25.74,2.33,30.06,3000.0,0,73205642.5,294248997.6,0.0,68.0
 World,South Georgia and the South Sa,2021,Exports & Imports,99.0,75,2.14,1.62,,365.16,477.05,0.0,0.0,5.67,4.34,689,66.33,28.74,3.19,1.74,50.0,0,0.06,439.45,227.7,9.43,7.58,47791,59.46,23.23,61.68,1139.04,945.17,0,61.16,667.16,0.0,6.0
 World,Saint Helena,2021,Exports & Imports,1248.0,316,27.03,6.81,,51735.95,38945.52,0.0,0.0,5.58,1.3,2212,54.97,44.48,0.18,0.36,274.5,0,13.16,10074.7,28745.04,7.54,9.29,149785,68.45,29.18,34.0,126.94,754.3,0,2150.57,38819.74,0.0,17.0
 World,Solomon Islands,2021,Exports & Imports,2089.0,436,45.25,9.39,,482871.08,535936.36,0.0,0.0,3.93,0.87,2585,15.36,82.82,0.35,1.47,513.0,0,0.39,359548.23,252703.75,10.01,7.42,184487,64.01,25.52,91.91,655.2,1685.2,0,14664.0,612251.98,0.0,41.0
 World,Sierra Leone,2021,Exports & Imports,2801.0,1410,60.67,30.37,,1643343.01,978306.21,0.0,0.01,3.18,0.45,20074,18.91,80.84,0.02,0.23,377.3,0,0.56,520246.78,832365.46,8.93,4.03,517466,69.16,24.91,14.34,138.36,2605.51,0,32717.41,1352612.24,0.0,45.0
 World,El Salvador,2021,Exports & Imports,3696.0,2781,80.05,59.9,,12214872.27,6504082.28,0.03,0.06,1.62,7.1,38973,18.69,77.27,0.34,3.71,341.73,0,303307.72,5440872.96,563815.07,9.0,12.92,968932,69.27,24.26,13.11,147.7,3000.0,0,1643203.38,6004688.03,0.0,34.0
 World,San Marino,2021,Exports & Imports,1485.0,1114,32.16,23.99,,449084.71,227844.52,0.0,0.0,3.32,2.7,17578,21.45,75.53,0.09,2.94,754.3,0,19127.18,247873.26,49788.03,8.78,6.83,414137,69.72,23.3,18.16,146.31,2435.63,0,72789.95,297661.29,0.0,6.0
 World,Somalia,2021,Exports & Imports,2922.0,692,63.29,14.9,,5142920.61,515134.46,0.0,0.02,4.85,1.18,4765,25.79,69.17,0.36,4.68,274.5,0,46424.3,152059.13,330779.23,8.69,10.46,261878,66.24,26.71,38.87,348.16,2605.51,0,204342.08,482838.37,0.0,31.0
 World,Special Categories,2021,Exports & Imports,2059.0,2230,44.6,48.03,,49794816.77,85094296.49,0.39,0.23,9.59,0.08,4418,55.77,41.24,0.05,2.94,221.19,0,0.01,1591817.75,114205613.9,8.58,3.13,735979,68.22,25.29,95.16,985.6,3000.0,0,3847612.2,115797431.6,0.0,
 World,Saint Pierre and Miquelon,2021,Exports & Imports,1744.0,152,37.77,3.27,,74523.44,9355.98,0.0,0.0,0.92,0.59,1440,2.08,95.97,0.0,1.94,22.0,0,0.0,841.62,3022.6,9.75,11.12,66057,63.77,28.85,7.01,331.53,3000.0,0,562.63,3864.23,0.0,7.0
 World,South Sudan,2021,Exports & Imports,2497.0,395,54.08,8.51,,1381901.25,575789.63,0.0,0.01,10.98,3.79,1342,38.6,59.54,0.89,0.97,145.11,0,137.99,633891.77,20667.6,10.11,3.01,158775,66.46,24.95,131.74,884.13,2605.51,0,631704.99,654559.37,0.0,21.0
 World,Sub-Saharan Africa,2021,Exports & Imports,,4572,,98.47,,426391368.9,437971841.7,1.99,1.97,3.12,1.79,980451,21.83,74.6,0.41,3.16,2203.0,0,79346433.92,488656058.1,1193151.51,8.6,5.42,1513840,67.92,25.93,0.68,8.82,3000.0,0,223909079.7,489849206.8,2.83,1902.0
 World,Sao Tome and Principe,2021,Exports & Imports,2134.0,382,46.22,8.23,,132787.69,29185.79,0.0,0.0,5.33,1.1,3007,19.55,79.75,0.03,0.67,50.0,0,0.18,33885.93,12955.24,7.93,5.86,174344,69.53,27.03,63.85,135.52,754.3,0,9228.38,46841.17,0.0,36.0
 World,Sudan,2021,Exports & Imports,3366.0,1405,72.9,30.26,,9016228.17,5651090.99,0.03,0.04,8.24,2.37,9357,57.24,30.24,1.39,11.13,1228.46,0,21573.3,2089740.29,3050123.92,9.39,6.22,512283,67.44,24.81,31.55,392.6,3000.0,0,3878057.23,5139864.22,0.0,13.0
 World,Suriname,2021,Exports & Imports,2811.0,1133,60.88,24.4,,1443039.99,2284813.91,0.01,0.01,2.75,0.48,14778,11.76,87.13,0.23,0.88,630.0,0,416.38,316328.99,2013514.23,9.91,5.23,482113,67.85,23.18,26.78,265.79,3000.0,0,1953010.57,2329843.22,0.0,28.0
 World,Slovak Republic,2021,Exports & Imports,4429.0,4373,95.93,94.18,,93687178.07,101430102.7,0.46,0.43,2.95,8.96,97723,36.76,61.11,0.27,1.86,984.74,0,12574472.5,23168338.43,433010.01,8.51,12.49,1100032,68.54,25.53,5.72,61.01,3000.0,0,14493835.76,23601348.44,0.0,53.0
 World,Slovenia,2021,Exports & Imports,4415.0,4359,95.62,93.88,,54775119.07,42765466.66,0.19,0.25,3.17,4.28,98147,35.53,62.36,0.18,1.93,1049.42,0,400555.31,10648826.97,250202.31,8.4,6.8,1174407,68.23,25.44,5.7,70.1,3000.0,0,1571712.21,10899029.28,0.0,53.0
